Year,Family,Genus,Reported.Taxon,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.Type,import_permit_hash,export_permit_hash,origin_permit_hash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Lamnidae,Isurus,Isurus oxyrinchus,12783,kg,KR,ZA,,T,W,E,,752bc969bfd439645a1041d56fc7be85a945d444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,12518,kg,KR,ZA,,T,W,I,,752bc969bfd439645a1041d56fc7be85a945d444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,12783,kg,KR,ZA,,T,W,E,,752bc969bfd439645a1041d56fc7be85a945d444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Lamnidae,Lamna,Lamna nasus,140,kg,DK,NO,,T,W,I,164d20cdef4277cf88b14f7dbff667a4c8a2c00d,7623ca847223db5b35b5d1592b9057ab03aa1e99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Lamnidae,Lamna,Lamna nasus,140,kg,DK,NO,,T,W,I,9f4e2da8146d9b2773c042465c3166ab42deed61,7623ca847223db5b35b5d1592b9057ab03aa1e99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Lamnidae,Lamna,Lamna nasus,140,kg,DK,NO,,T,W,E,,7623ca847223db5b35b5d1592b9057ab03aa1e99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,15.84,kg,HK,AU,,T,W,I,,88892adb47d82d787cf94c232a9f238a38c2cc93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,54.69,kg,CN,AU,,T,W,E,,88892adb47d82d787cf94c232a9f238a38c2cc93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,4.3,kg,HK,AU,,T,W,E,,88892adb47d82d787cf94c232a9f238a38c2cc93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,11.54,kg,HK,AU,,T,W,E,,88892adb47d82d787cf94c232a9f238a38c2cc93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna mokarran,125.33,kg,HK,AU,,T,W,I,,88892adb47d82d787cf94c232a9f238a38c2cc93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna mokarran,26.04,kg,HK,AU,,T,W,E,,88892adb47d82d787cf94c232a9f238a38c2cc93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna mokarran,99.29,kg,HK,AU,,T,W,E,,88892adb47d82d787cf94c232a9f238a38c2cc93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna mokarran,114.84,kg,CN,AU,,T,W,E,,88892adb47d82d787cf94c232a9f238a38c2cc93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,111.74,kg,HK,NI,,T,W,I,,f1107a45baae923a3ea0e0920dd042a21751dee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Sphyrnidae,Sphyrna,Sphyrnidae spp.,111.51,kg,HK,NI,,T,W,E,,f1107a45baae923a3ea0e0920dd042a21751dee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,139.65,kg,HK,MX,,T,O,I,,001dba4b990c6380ef8594453bcc383bb9929e13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,139.65,kg,CN,MX,,T,O,E,,00316ff3d66644bb1c07e19689538ec3e322a1ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,3836.2,kg,PE,EC,,T,W,I,01df5dfecdff309240cc3c3f1cb7739c213b6bf4,084bdbf466244f6a1d53cc219de7e45bf3a5f687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,3780,kg,PE,EC,,T,W,E,,084bdbf466244f6a1d53cc219de7e45bf3a5f687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Myliobatidae,Mobula,Mobula japanica,80,kg,HK,LK,,T,W,I,,0bf8dadba8ec7695455cca16c3572174488c4b34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Myliobatidae,Mobula,Mobula japanica,300,kg,HK,LK,,T,W,E,,0bf8dadba8ec7695455cca16c3572174488c4b34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Myliobatidae,Mobula,Mobula tarapacana,100,kg,HK,LK,,T,W,I,,0bf8dadba8ec7695455cca16c3572174488c4b34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Myliobatidae,Mobula,Mobula tarapacana,350,kg,HK,LK,,T,W,E,,0bf8dadba8ec7695455cca16c3572174488c4b34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias superciliosus,359.65,kg,PE,EC,,T,W,I,1e069d44ef5ca1abc70d405b79b55fa57929f959,1711f1ae8ac49f9a78a7f9e00a16be9e225135bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias superciliosus,370,kg,PE,EC,,T,W,E,,1711f1ae8ac49f9a78a7f9e00a16be9e225135bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias pelagicus,1585,kg,PE,EC,,T,W,I,3b57c9cd798a748cb12a610ea9b0b70bf90b5a74,1b28a040961b7195090591f296c0febf757f7587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias pelagicus,1600,kg,PE,EC,,T,W,E,,1b28a040961b7195090591f296c0febf757f7587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Myliobatidae,Mobula,Mobula spp.,280,kg,HK,LK,,T,W,I,,1b68b12bd0083132df26bd46238d46d9b6ee5f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Myliobatidae,Mobula,Mobula spp.,350,kg,HK,LK,,T,W,E,,1b68b12bd0083132df26bd46238d46d9b6ee5f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sphyrnidae,Sphyrna,Sphyrnidae spp.,80.2,kg,HK,ID,,T,O,I,,1e8c32704a36a512c98c45be0f87fc5297427d4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sphyrnidae,Sphyrna,Sphyrnidae spp.,1124.9,kg,HK,ID,,T,O,E,,1e8c32704a36a512c98c45be0f87fc5297427d4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,349.75,kg,HK,SV,,T,W,I,,1eab5b5d9da5dda8f5e2c6650a2cdbadf948b580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,428.4,kg,HK,SV,,T,W,E,,1eab5b5d9da5dda8f5e2c6650a2cdbadf948b580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias pelagicus,5969.65,kg,PE,EC,,T,W,I,55cbbd65eaa2bd48b67c6eed26fe070d936be1e8,224cebdbff438389050dfaf76deea272057b7653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias pelagicus,6000,kg,PE,EC,,T,W,E,,224cebdbff438389050dfaf76deea272057b7653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias superciliosus,513.3,kg,PE,EC,,T,W,I,55cbbd65eaa2bd48b67c6eed26fe070d936be1e8,224cebdbff438389050dfaf76deea272057b7653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias superciliosus,520,kg,PE,EC,,T,W,E,,224cebdbff438389050dfaf76deea272057b7653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1035.3,kg,PE,EC,,T,W,I,55cbbd65eaa2bd48b67c6eed26fe070d936be1e8,224cebdbff438389050dfaf76deea272057b7653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1080,kg,PE,EC,,T,W,E,,224cebdbff438389050dfaf76deea272057b7653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,8410,kg,ES,MA,,T,W,I,5471c0e9db9c2463bd23b31249f6fdef755a6178,24bab7d9ffc663251c141d5d4a203129f419f9e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,9672,kg,ES,MA,,T,W,E,,24bab7d9ffc663251c141d5d4a203129f419f9e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Sphyrnidae,Sphyrna,Sphyrna zygaena,792.8,kg,HK,PE,,T,W,I,,2684cd709f5b01a9ffd8867dd99f7ddbb04ccb33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Sphyrnidae,Sphyrna,Sphyrna zygaena,800,kg,HK,PE,,T,W,E,,2684cd709f5b01a9ffd8867dd99f7ddbb04ccb33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,848,kg,HK,OM,,T,W,I,,27ef11f4820c3e3594599244e2368aae28b2c1c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,1000,kg,HK,OM,,T,W,E,,27ef11f4820c3e3594599244e2368aae28b2c1c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Myliobatidae,Mobula,Mobula mobular,130.9,kg,HK,LK,,T,W,I,,284c9ceff7ef4e7145f1145347b5dece5fa9cf9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Myliobatidae,Mobula,Mobula mobular,143.5,kg,HK,LK,,T,W,E,,284c9ceff7ef4e7145f1145347b5dece5fa9cf9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Myliobatidae,Mobula,Mobula spp.,69.4,kg,HK,LK,,T,W,I,,284c9ceff7ef4e7145f1145347b5dece5fa9cf9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Myliobatidae,Mobula,Mobula spp.,75.5,kg,HK,LK,,T,W,E,,284c9ceff7ef4e7145f1145347b5dece5fa9cf9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Myliobatidae,Mobula,Mobula tarapacana,51.3,kg,HK,LK,,T,W,I,,284c9ceff7ef4e7145f1145347b5dece5fa9cf9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Myliobatidae,Mobula,Mobula tarapacana,64,kg,HK,LK,,T,W,E,,284c9ceff7ef4e7145f1145347b5dece5fa9cf9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,8000,kg,HK,LK,,T,W,E,,2aff4c2492da883dfad4edcea30469bda69a752f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,6040,kg,HK,LK,,T,W,I,,2aff4c2492da883dfad4edcea30469bda69a752f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Alopiidae,Alopias,Alopias vulpinus,3202,kg,HK,PE,,T,O,I,,2beeec0e9947f9732a88cddffd83235a603b4c87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Alopiidae,Alopias,Alopias vulpinus,3422,kg,HK,PE,,T,W,E,,2beeec0e9947f9732a88cddffd83235a603b4c87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias pelagicus,7150,kg,PE,EC,,T,W,I,c67b6e65d058a0bd8c9dfd200c405f9df61a20ae,2daf9e88cb0056a85591ec5b65008181a9dcee55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias pelagicus,8099,kg,PE,EC,,T,W,E,,2daf9e88cb0056a85591ec5b65008181a9dcee55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,804.2,kg,HK,LK,,T,W,E,,31398231fbb4c44d9675110a84ece865124364dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,766.7,kg,HK,LK,,T,W,I,,31398231fbb4c44d9675110a84ece865124364dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Cetorhinidae,Cetorhinus,Cetorhinus maximus,576.3,kg,HK,NO,,T,W,I,,327f16739f7edd53c452fe410cf27854db1b397f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Cetorhinidae,Cetorhinus,Cetorhinus maximus,605.6,kg,HK,NO,,T,W,E,,327f16739f7edd53c452fe410cf27854db1b397f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,780,kg,KP,NAM,,T,W,E,,360a0d2df806b64202e2afe83ee5e1a7100a8f0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,774,kg,KR,NAM,,T,W,I,8774bf648e9ab83949763fad1642a6e042ed7a79,360a0d2df806b64202e2afe83ee5e1a7100a8f0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
